site_slug,date,day_active,slot_count
edinburgh,Wednesday 23 September 2026,True,0
edinburgh,Thursday 24 September 2026,True,0
edinburgh,Friday 25 September 2026,True,0
edinburgh,Saturday 26 September 2026,True,0
edinburgh,Sunday 27 September 2026,True,0
edinburgh,Monday 28 September 2026,True,0
edinburgh,Tuesday 29 September 2026,True,6
edinburgh,Wednesday 30 September 2026,True,6
edinburgh,Thursday 1 October 2026,True,3
edinburgh,Friday 2 October 2026,True,7
edinburgh,Saturday 3 October 2026,True,0
edinburgh,Sunday 4 October 2026,True,0
edinburgh,Monday 5 October 2026,True,2
edinburgh,Tuesday 6 October 2026,True,14
edinburgh,Wednesday 7 October 2026,False,0
edinburgh,Thursday 8 October 2026,False,0
edinburgh,Friday 9 October 2026,False,0
edinburgh,Saturday 10 October 2026,False,0
edinburgh,Sunday 11 October 2026,False,0
edinburgh-fountain-park,Monday 21 September 2026,False,0
edinburgh-fountain-park,Tuesday 22 September 2026,False,0
edinburgh-fountain-park,Wednesday 23 September 2026,True,0
edinburgh-fountain-park,Thursday 24 September 2026,True,0
edinburgh-fountain-park,Friday 25 September 2026,True,0
edinburgh-fountain-park,Saturday 26 September 2026,True,0
edinburgh-fountain-park,Sunday 27 September 2026,True,0
edinburgh-fountain-park,Monday 28 September 2026,True,0
edinburgh-fountain-park,Tuesday 29 September 2026,True,0
edinburgh-fountain-park,Wednesday 30 September 2026,True,0
edinburgh-fountain-park,Thursday 1 October 2026,True,0
edinburgh-fountain-park,Friday 2 October 2026,True,0
edinburgh-fountain-park,Saturday 3 October 2026,True,0
edinburgh-fountain-park,Sunday 4 October 2026,True,0
edinburgh-fountain-park,Monday 5 October 2026,True,2
edinburgh-fountain-park,Tuesday 6 October 2026,True,0
edinburgh-fountain-park,Wednesday 7 October 2026,False,0
edinburgh-fountain-park,Thursday 8 October 2026,False,0
edinburgh-fountain-park,Friday 9 October 2026,False,0
edinburgh-fountain-park,Saturday 10 October 2026,False,0
edinburgh-fountain-park,Sunday 11 October 2026,False,0
edinburgh-omni,Monday 21 September 2026,False,0
edinburgh-omni,Tuesday 22 September 2026,False,0
edinburgh-omni,Wednesday 23 September 2026,True,0
edinburgh-omni,Thursday 24 September 2026,True,0
edinburgh-omni,Friday 25 September 2026,True,0
edinburgh-omni,Saturday 26 September 2026,True,0
edinburgh-omni,Sunday 27 September 2026,True,0
edinburgh-omni,Monday 28 September 2026,True,0
edinburgh-omni,Tuesday 29 September 2026,True,0
edinburgh-omni,Wednesday 30 September 2026,True,1
edinburgh-omni,Thursday 1 October 2026,True,0
edinburgh-omni,Friday 2 October 2026,True,3
edinburgh-omni,Saturday 3 October 2026,True,0
edinburgh-omni,Sunday 4 October 2026,True,0
edinburgh-omni,Monday 5 October 2026,True,8
edinburgh-omni,Tuesday 6 October 2026,True,6
edinburgh-omni,Wednesday 7 October 2026,False,0
edinburgh-omni,Thursday 8 October 2026,False,0
edinburgh-omni,Friday 9 October 2026,False,0
edinburgh-omni,Saturday 10 October 2026,False,0
edinburgh-omni,Sunday 11 October 2026,False,0
enfield,Monday 21 September 2026,False,0
enfield,Tuesday 22 September 2026,False,0
enfield,Wednesday 23 September 2026,True,0
enfield,Thursday 24 September 2026,True,0
enfield,Friday 25 September 2026,True,0
enfield,Saturday 26 September 2026,True,0
enfield,Sunday 27 September 2026,True,0
enfield,Monday 28 September 2026,True,0
enfield,Tuesday 29 September 2026,True,0
enfield,Wednesday 30 September 2026,True,1
enfield,Thursday 1 October 2026,True,0
enfield,Friday 2 October 2026,True,4
enfield,Saturday 3 October 2026,True,0
enfield,Sunday 4 October 2026,True,0
enfield,Monday 5 October 2026,True,6
enfield,Tuesday 6 October 2026,True,0
enfield,Wednesday 7 October 2026,False,0
enfield,Thursday 8 October 2026,False,0
enfield,Friday 9 October 2026,False,0
enfield,Saturday 10 October 2026,False,0
enfield,Sunday 11 October 2026,False,0
exeter,Monday 21 September 2026,False,0
exeter,Tuesday 22 September 2026,False,0
exeter,Wednesday 23 September 2026,True,0
exeter,Thursday 24 September 2026,True,0
exeter,Friday 25 September 2026,True,0
exeter,Saturday 26 September 2026,True,0
exeter,Sunday 27 September 2026,True,0
exeter,Monday 28 September 2026,True,0
exeter,Tuesday 29 September 2026,True,0
exeter,Wednesday 30 September 2026,True,0
exeter,Thursday 1 October 2026,True,0
exeter,Friday 2 October 2026,True,0
exeter,Saturday 3 October 2026,True,0
exeter,Sunday 4 October 2026,True,0
exeter,Monday 5 October 2026,True,0
exeter,Tuesday 6 October 2026,True,0
exeter,Wednesday 7 October 2026,False,0
exeter,Thursday 8 October 2026,False,0
exeter,Friday 9 October 2026,False,0
exeter,Saturday 10 October 2026,False,0
exeter,Sunday 11 October 2026,False,0
farnborough,Monday 21 September 2026,False,0
farnborough,Tuesday 22 September 2026,False,0
farnborough,Wednesday 23 September 2026,True,0
farnborough,Thursday 24 September 2026,True,0
farnborough,Friday 25 September 2026,True,0
farnborough,Saturday 26 September 2026,True,0
farnborough,Sunday 27 September 2026,True,0
farnborough,Monday 28 September 2026,True,0
farnborough,Tuesday 29 September 2026,True,0
farnborough,Wednesday 30 September 2026,True,1
farnborough,Thursday 1 October 2026,True,0
farnborough,Friday 2 October 2026,True,0
farnborough,Saturday 3 October 2026,True,0
farnborough,Sunday 4 October 2026,True,0
farnborough,Monday 5 October 2026,True,5
farnborough,Tuesday 6 October 2026,True,5
farnborough,Wednesday 7 October 2026,False,0
farnborough,Thursday 8 October 2026,False,0
farnborough,Friday 9 October 2026,False,0
farnborough,Saturday 10 October 2026,False,0
farnborough,Sunday 11 October 2026,False,0
farnham,Monday 21 September 2026,False,0
farnham,Tuesday 22 September 2026,False,0
farnham,Wednesday 23 September 2026,True,0
farnham,Thursday 24 September 2026,True,0
farnham,Friday 25 September 2026,True,0
farnham,Saturday 26 September 2026,True,0
farnham,Sunday 27 September 2026,True,0
farnham,Monday 28 September 2026,True,0
farnham,Tuesday 29 September 2026,True,0
farnham,Wednesday 30 September 2026,True,0
farnham,Thursday 1 October 2026,True,0
farnham,Friday 2 October 2026,True,0
farnham,Saturday 3 October 2026,True,0
farnham,Sunday 4 October 2026,True,0
farnham,Monday 5 October 2026,True,0
farnham,Tuesday 6 October 2026,True,1
farnham,Wednesday 7 October 2026,False,0
farnham,Thursday 8 October 2026,False,0
farnham,Friday 9 October 2026,False,0
farnham,Saturday 10 October 2026,False,0
farnham,Sunday 11 October 2026,False,0
friern-barnet-london,Monday 21 September 2026,False,0
friern-barnet-london,Tuesday 22 September 2026,False,0
friern-barnet-london,Wednesday 23 September 2026,True,0
friern-barnet-london,Thursday 24 September 2026,True,0
friern-barnet-london,Friday 25 September 2026,True,0
friern-barnet-london,Saturday 26 September 2026,True,0
friern-barnet-london,Sunday 27 September 2026,True,0
friern-barnet-london,Monday 28 September 2026,True,0
friern-barnet-london,Tuesday 29 September 2026,True,0
friern-barnet-london,Wednesday 30 September 2026,True,0
friern-barnet-london,Thursday 1 October 2026,True,0
friern-barnet-london,Friday 2 October 2026,True,0
friern-barnet-london,Saturday 3 October 2026,True,0
friern-barnet-london,Sunday 4 October 2026,True,0
friern-barnet-london,Monday 5 October 2026,True,0
friern-barnet-london,Tuesday 6 October 2026,True,0
friern-barnet-london,Wednesday 7 October 2026,False,0
friern-barnet-london,Thursday 8 October 2026,False,0
friern-barnet-london,Friday 9 October 2026,False,0
friern-barnet-london,Saturday 10 October 2026,False,0
friern-barnet-london,Sunday 11 October 2026,False,0
glasgow-giffnock,Monday 21 September 2026,False,0
glasgow-giffnock,Tuesday 22 September 2026,False,0
glasgow-giffnock,Wednesday 23 September 2026,True,0
glasgow-giffnock,Thursday 24 September 2026,True,0
glasgow-giffnock,Friday 25 September 2026,True,0
glasgow-giffnock,Saturday 26 September 2026,True,0
glasgow-giffnock,Sunday 27 September 2026,True,0
glasgow-giffnock,Monday 28 September 2026,True,0
glasgow-giffnock,Tuesday 29 September 2026,True,0
glasgow-giffnock,Wednesday 30 September 2026,True,0
glasgow-giffnock,Thursday 1 October 2026,True,0
glasgow-giffnock,Friday 2 October 2026,True,0
glasgow-giffnock,Saturday 3 October 2026,True,0
glasgow-giffnock,Sunday 4 October 2026,True,0
glasgow-giffnock,Monday 5 October 2026,True,0
glasgow-giffnock,Tuesday 6 October 2026,True,0
glasgow-giffnock,Wednesday 7 October 2026,False,0
glasgow-giffnock,Thursday 8 October 2026,False,0
glasgow-giffnock,Friday 9 October 2026,False,0
glasgow-giffnock,Saturday 10 October 2026,False,0
glasgow-giffnock,Sunday 11 October 2026,False,0
glasgow,Monday 21 September 2026,False,0
glasgow,Tuesday 22 September 2026,False,0
glasgow,Wednesday 23 September 2026,True,0
glasgow,Thursday 24 September 2026,True,0
glasgow,Friday 25 September 2026,True,0
glasgow,Saturday 26 September 2026,True,0
glasgow,Sunday 27 September 2026,True,0
glasgow,Monday 28 September 2026,True,0
glasgow,Tuesday 29 September 2026,True,0
glasgow,Wednesday 30 September 2026,True,5
glasgow,Thursday 1 October 2026,True,5
glasgow,Friday 2 October 2026,True,0
glasgow,Saturday 3 October 2026,True,0
glasgow,Sunday 4 October 2026,True,0
glasgow,Monday 5 October 2026,True,1
glasgow,Tuesday 6 October 2026,True,4
glasgow,Wednesday 7 October 2026,False,0
glasgow,Thursday 8 October 2026,False,0
glasgow,Friday 9 October 2026,False,0
glasgow,Saturday 10 October 2026,False,0
glasgow,Sunday 11 October 2026,False,0
glasgow-hospital,Monday 21 September 2026,False,0
glasgow-hospital,Tuesday 22 September 2026,False,0
glasgow-hospital,Wednesday 23 September 2026,True,0
glasgow-hospital,Thursday 24 September 2026,True,0
glasgow-hospital,Friday 25 September 2026,True,0
glasgow-hospital,Saturday 26 September 2026,True,0
glasgow-hospital,Sunday 27 September 2026,True,0
glasgow-hospital,Monday 28 September 2026,True,0
glasgow-hospital,Tuesday 29 September 2026,True,0
glasgow-hospital,Wednesday 30 September 2026,True,0
glasgow-hospital,Thursday 1 October 2026,True,0
glasgow-hospital,Friday 2 October 2026,True,0
glasgow-hospital,Saturday 3 October 2026,True,0
glasgow-hospital,Sunday 4 October 2026,True,0
glasgow-hospital,Monday 5 October 2026,True,0
glasgow-hospital,Tuesday 6 October 2026,True,1
glasgow-hospital,Wednesday 7 October 2026,False,0
glasgow-hospital,Thursday 8 October 2026,False,0
glasgow-hospital,Friday 9 October 2026,False,0
glasgow-hospital,Saturday 10 October 2026,False,0
glasgow-hospital,Sunday 11 October 2026,False,0
gloucester,Monday 21 September 2026,False,0
gloucester,Tuesday 22 September 2026,False,0
gloucester,Wednesday 23 September 2026,True,1
gloucester,Thursday 24 September 2026,True,2
gloucester,Friday 25 September 2026,True,0
gloucester,Saturday 26 September 2026,True,0
gloucester,Sunday 27 September 2026,True,0
gloucester,Monday 28 September 2026,True,1
gloucester,Tuesday 29 September 2026,True,6
gloucester,Wednesday 30 September 2026,True,6
gloucester,Thursday 1 October 2026,True,5
gloucester,Friday 2 October 2026,True,0
gloucester,Saturday 3 October 2026,True,0
gloucester,Sunday 4 October 2026,True,0
gloucester,Monday 5 October 2026,True,8
gloucester,Tuesday 6 October 2026,True,6
gloucester,Wednesday 7 October 2026,False,0
gloucester,Thursday 8 October 2026,False,0
gloucester,Friday 9 October 2026,False,0
gloucester,Saturday 10 October 2026,False,0
gloucester,Sunday 11 October 2026,False,0
gosforth,Monday 21 September 2026,False,0
gosforth,Tuesday 22 September 2026,False,0
gosforth,Wednesday 23 September 2026,True,0
gosforth,Thursday 24 September 2026,True,0
gosforth,Friday 25 September 2026,True,0
gosforth,Saturday 26 September 2026,True,0
gosforth,Sunday 27 September 2026,True,0
gosforth,Monday 28 September 2026,True,0
gosforth,Tuesday 29 September 2026,True,0
gosforth,Wednesday 30 September 2026,True,0
gosforth,Thursday 1 October 2026,True,0
gosforth,Friday 2 October 2026,True,0
gosforth,Saturday 3 October 2026,True,0
gosforth,Sunday 4 October 2026,True,0
gosforth,Monday 5 October 2026,True,0
gosforth,Tuesday 6 October 2026,True,0
gosforth,Wednesday 7 October 2026,False,0
gosforth,Thursday 8 October 2026,False,0
gosforth,Friday 9 October 2026,False,0
gosforth,Saturday 10 October 2026,False,0
gosforth,Sunday 11 October 2026,False,0
guildford-gym,Monday 21 September 2026,False,0
guildford-gym,Tuesday 22 September 2026,False,0
guildford-gym,Wednesday 23 September 2026,True,0
guildford-gym,Thursday 24 September 2026,True,0
guildford-gym,Friday 25 September 2026,True,0
guildford-gym,Saturday 26 September 2026,True,0
guildford-gym,Sunday 27 September 2026,True,0
guildford-gym,Monday 28 September 2026,True,0
guildford-gym,Tuesday 29 September 2026,True,0
guildford-gym,Wednesday 30 September 2026,True,0
guildford-gym,Thursday 1 October 2026,True,0
guildford-gym,Friday 2 October 2026,True,0
guildford-gym,Saturday 3 October 2026,True,0
guildford-gym,Sunday 4 October 2026,True,0
guildford-gym,Monday 5 October 2026,True,0
guildford-gym,Tuesday 6 October 2026,True,1
guildford-gym,Wednesday 7 October 2026,False,0
guildford-gym,Thursday 8 October 2026,False,0
guildford-gym,Friday 9 October 2026,False,0
guildford-gym,Saturday 10 October 2026,False,0
guildford-gym,Sunday 11 October 2026,False,0
guildford,Monday 21 September 2026,False,0
guildford,Tuesday 22 September 2026,False,0
guildford,Wednesday 23 September 2026,True,2
guildford,Thursday 24 September 2026,True,1
guildford,Friday 25 September 2026,True,0
guildford,Saturday 26 September 2026,True,0
guildford,Sunday 27 September 2026,True,0
guildford,Monday 28 September 2026,True,0
guildford,Tuesday 29 September 2026,True,1
guildford,Wednesday 30 September 2026,True,0
guildford,Thursday 1 October 2026,True,0
guildford,Friday 2 October 2026,True,0
guildford,Saturday 3 October 2026,True,0
guildford,Sunday 4 October 2026,True,0
guildford,Monday 5 October 2026,True,0
guildford,Tuesday 6 October 2026,True,0
guildford,Wednesday 7 October 2026,False,0
guildford,Thursday 8 October 2026,False,0
guildford,Friday 9 October 2026,False,0
guildford,Saturday 10 October 2026,False,0
guildford,Sunday 11 October 2026,False,0
guiseley,Monday 21 September 2026,False,0
guiseley,Tuesday 22 September 2026,False,0
guiseley,Wednesday 23 September 2026,True,0
guiseley,Thursday 24 September 2026,True,1
guiseley,Friday 25 September 2026,True,0
guiseley,Saturday 26 September 2026,True,0
guiseley,Sunday 27 September 2026,True,0
guiseley,Monday 28 September 2026,True,0
guiseley,Tuesday 29 September 2026,True,1
guiseley,Wednesday 30 September 2026,True,0
guiseley,Thursday 1 October 2026,True,0
guiseley,Friday 2 October 2026,True,0
guiseley,Saturday 3 October 2026,True,0
guiseley,Sunday 4 October 2026,True,0
guiseley,Monday 5 October 2026,True,0
guiseley,Tuesday 6 October 2026,True,0
guiseley,Wednesday 7 October 2026,False,0
guiseley,Thursday 8 October 2026,False,0
guiseley,Friday 9 October 2026,False,0
guiseley,Saturday 10 October 2026,False,0
guiseley,Sunday 11 October 2026,False,0
hampshire,Monday 21 September 2026,False,0
hampshire,Tuesday 22 September 2026,False,0
hampshire,Wednesday 23 September 2026,True,0
hampshire,Thursday 24 September 2026,True,0
hampshire,Friday 25 September 2026,True,0
hampshire,Saturday 26 September 2026,True,0
hampshire,Sunday 27 September 2026,True,0
hampshire,Monday 28 September 2026,True,0
hampshire,Tuesday 29 September 2026,True,0
hampshire,Wednesday 30 September 2026,True,0
hampshire,Thursday 1 October 2026,True,0
hampshire,Friday 2 October 2026,True,0
hampshire,Saturday 3 October 2026,True,0
hampshire,Sunday 4 October 2026,True,0
hampshire,Monday 5 October 2026,True,2
hampshire,Tuesday 6 October 2026,True,0
hampshire,Wednesday 7 October 2026,False,0
hampshire,Thursday 8 October 2026,False,0
hampshire,Friday 9 October 2026,False,0
hampshire,Saturday 10 October 2026,False,0
hampshire,Sunday 11 October 2026,False,0
harrogate,Monday 21 September 2026,False,0
harrogate,Tuesday 22 September 2026,False,0
harrogate,Wednesday 23 September 2026,True,0
harrogate,Thursday 24 September 2026,True,3
harrogate,Friday 25 September 2026,True,6
harrogate,Saturday 26 September 2026,True,0
harrogate,Sunday 27 September 2026,True,0
harrogate,Monday 28 September 2026,True,0
harrogate,Tuesday 29 September 2026,True,3
harrogate,Wednesday 30 September 2026,True,4
harrogate,Thursday 1 October 2026,True,1
harrogate,Friday 2 October 2026,True,7
harrogate,Saturday 3 October 2026,True,0
harrogate,Sunday 4 October 2026,True,0
harrogate,Monday 5 October 2026,True,4
harrogate,Tuesday 6 October 2026,True,4
harrogate,Wednesday 7 October 2026,False,0
harrogate,Thursday 8 October 2026,False,0
harrogate,Friday 9 October 2026,False,0
harrogate,Saturday 10 October 2026,False,0
harrogate,Sunday 11 October 2026,False,0
haywards-heath,Monday 21 September 2026,False,0
haywards-heath,Tuesday 22 September 2026,False,0
haywards-heath,Wednesday 23 September 2026,True,0
haywards-heath,Thursday 24 September 2026,True,1
haywards-heath,Friday 25 September 2026,True,0
haywards-heath,Saturday 26 September 2026,True,0
haywards-heath,Sunday 27 September 2026,True,0
haywards-heath,Monday 28 September 2026,True,3
haywards-heath,Tuesday 29 September 2026,True,0
haywards-heath,Wednesday 30 September 2026,True,2
haywards-heath,Thursday 1 October 2026,True,0
haywards-heath,Friday 2 October 2026,True,1
haywards-heath,Saturday 3 October 2026,True,0
haywards-heath,Sunday 4 October 2026,True,0
haywards-heath,Monday 5 October 2026,True,1
haywards-heath,Tuesday 6 October 2026,True,3
haywards-heath,Wednesday 7 October 2026,False,0
haywards-heath,Thursday 8 October 2026,False,0
haywards-heath,Friday 9 October 2026,False,0
haywards-heath,Saturday 10 October 2026,False,0
haywards-heath,Sunday 11 October 2026,False,0
hemel-hempstead,Monday 21 September 2026,False,0
hemel-hempstead,Tuesday 22 September 2026,False,0
hemel-hempstead,Wednesday 23 September 2026,True,0
hemel-hempstead,Thursday 24 September 2026,True,0
hemel-hempstead,Friday 25 September 2026,True,1
hemel-hempstead,Saturday 26 September 2026,True,0
hemel-hempstead,Sunday 27 September 2026,True,0
hemel-hempstead,Monday 28 September 2026,True,2
hemel-hempstead,Tuesday 29 September 2026,True,0
hemel-hempstead,Wednesday 30 September 2026,True,6
hemel-hempstead,Thursday 1 October 2026,True,0
hemel-hempstead,Friday 2 October 2026,True,2
hemel-hempstead,Saturday 3 October 2026,True,0
hemel-hempstead,Sunday 4 October 2026,True,0
hemel-hempstead,Monday 5 October 2026,True,3
hemel-hempstead,Tuesday 6 October 2026,True,0
hemel-hempstead,Wednesday 7 October 2026,False,0
hemel-hempstead,Thursday 8 October 2026,False,0
hemel-hempstead,Friday 9 October 2026,False,0
hemel-hempstead,Saturday 10 October 2026,False,0
hemel-hempstead,Sunday 11 October 2026,False,0
london-hendon,Monday 21 September 2026,False,0
london-hendon,Tuesday 22 September 2026,False,0
london-hendon,Wednesday 23 September 2026,True,0
london-hendon,Thursday 24 September 2026,True,0
london-hendon,Friday 25 September 2026,True,0
london-hendon,Saturday 26 September 2026,True,0
london-hendon,Sunday 27 September 2026,True,0
london-hendon,Monday 28 September 2026,True,0
london-hendon,Tuesday 29 September 2026,True,0
london-hendon,Wednesday 30 September 2026,True,0
london-hendon,Thursday 1 October 2026,True,0
london-hendon,Friday 2 October 2026,True,0
london-hendon,Saturday 3 October 2026,True,0
london-hendon,Sunday 4 October 2026,True,0
london-hendon,Monday 5 October 2026,True,0
london-hendon,Tuesday 6 October 2026,True,0
london-hendon,Wednesday 7 October 2026,False,0
london-hendon,Thursday 8 October 2026,False,0
london-hendon,Friday 9 October 2026,False,0
london-hendon,Saturday 10 October 2026,False,0
london-hendon,Sunday 11 October 2026,False,0
hereford,Monday 21 September 2026,False,0
hereford,Tuesday 22 September 2026,False,0
hereford,Wednesday 23 September 2026,True,0
hereford,Thursday 24 September 2026,True,0
hereford,Friday 25 September 2026,True,0
hereford,Saturday 26 September 2026,True,0
hereford,Sunday 27 September 2026,True,0
hereford,Monday 28 September 2026,True,0
hereford,Tuesday 29 September 2026,True,0
hereford,Wednesday 30 September 2026,True,1
hereford,Thursday 1 October 2026,True,6
hereford,Friday 2 October 2026,True,6
hereford,Saturday 3 October 2026,True,0
hereford,Sunday 4 October 2026,True,0
hereford,Monday 5 October 2026,True,0
hereford,Tuesday 6 October 2026,True,0
hereford,Wednesday 7 October 2026,False,0
hereford,Thursday 8 October 2026,False,0
hereford,Friday 9 October 2026,False,0
hereford,Saturday 10 October 2026,False,0
hereford,Sunday 11 October 2026,False,0
ilford,Monday 21 September 2026,False,0
ilford,Tuesday 22 September 2026,False,0
ilford,Wednesday 23 September 2026,True,2
ilford,Thursday 24 September 2026,True,0
ilford,Friday 25 September 2026,True,0
ilford,Saturday 26 September 2026,True,0
ilford,Sunday 27 September 2026,True,0
ilford,Monday 28 September 2026,True,0
ilford,Tuesday 29 September 2026,True,0
ilford,Wednesday 30 September 2026,True,6
ilford,Thursday 1 October 2026,True,0
ilford,Friday 2 October 2026,True,0
ilford,Saturday 3 October 2026,True,0
ilford,Sunday 4 October 2026,True,0
ilford,Monday 5 October 2026,True,0
ilford,Tuesday 6 October 2026,True,0
ilford,Wednesday 7 October 2026,False,0
ilford,Thursday 8 October 2026,False,0
ilford,Friday 9 October 2026,False,0
ilford,Saturday 10 October 2026,False,0
ilford,Sunday 11 October 2026,False,0
ipswich,Monday 21 September 2026,False,0
ipswich,Tuesday 22 September 2026,False,0
ipswich,Wednesday 23 September 2026,True,0
ipswich,Thursday 24 September 2026,True,0
ipswich,Friday 25 September 2026,True,0
ipswich,Saturday 26 September 2026,True,0
ipswich,Sunday 27 September 2026,True,0
ipswich,Monday 28 September 2026,True,0
ipswich,Tuesday 29 September 2026,True,0
ipswich,Wednesday 30 September 2026,True,0
ipswich,Thursday 1 October 2026,True,0
ipswich,Friday 2 October 2026,True,0
ipswich,Saturday 3 October 2026,True,0
ipswich,Sunday 4 October 2026,True,0
ipswich,Monday 5 October 2026,True,0
ipswich,Tuesday 6 October 2026,True,0
ipswich,Wednesday 7 October 2026,False,0
ipswich,Thursday 8 October 2026,False,0
ipswich,Friday 9 October 2026,False,0
ipswich,Saturday 10 October 2026,False,0
ipswich,Sunday 11 October 2026,False,0
islington-london,Monday 21 September 2026,False,0
islington-london,Tuesday 22 September 2026,False,0
islington-london,Wednesday 23 September 2026,True,0
islington-london,Thursday 24 September 2026,True,0
islington-london,Friday 25 September 2026,True,0
islington-london,Saturday 26 September 2026,True,0
islington-london,Sunday 27 September 2026,True,0
islington-london,Monday 28 September 2026,True,0
islington-london,Tuesday 29 September 2026,True,0
islington-london,Wednesday 30 September 2026,True,0
islington-london,Thursday 1 October 2026,True,0
islington-london,Friday 2 October 2026,True,0
islington-london,Saturday 3 October 2026,True,0
islington-london,Sunday 4 October 2026,True,0
islington-london,Monday 5 October 2026,True,0
islington-london,Tuesday 6 October 2026,True,1
islington-london,Wednesday 7 October 2026,False,0
islington-london,Thursday 8 October 2026,False,0
islington-london,Friday 9 October 2026,False,0
islington-london,Saturday 10 October 2026,False,0
islington-london,Sunday 11 October 2026,False,0
kingston,Monday 21 September 2026,False,0
kingston,Tuesday 22 September 2026,False,0
kingston,Wednesday 23 September 2026,True,0
kingston,Thursday 24 September 2026,True,0
kingston,Friday 25 September 2026,True,0
kingston,Saturday 26 September 2026,True,0
kingston,Sunday 27 September 2026,True,0
kingston,Monday 28 September 2026,True,4
kingston,Tuesday 29 September 2026,True,7
kingston,Wednesday 30 September 2026,True,0
kingston,Thursday 1 October 2026,True,5
kingston,Friday 2 October 2026,True,6
kingston,Saturday 3 October 2026,True,0
kingston,Sunday 4 October 2026,True,0
kingston,Monday 5 October 2026,True,1
kingston,Tuesday 6 October 2026,True,7
kingston,Wednesday 7 October 2026,False,0
kingston,Thursday 8 October 2026,False,0
kingston,Friday 9 October 2026,False,0
kingston,Saturday 10 October 2026,False,0
kingston,Sunday 11 October 2026,False,0
leamington-spa,Monday 21 September 2026,False,0
leamington-spa,Tuesday 22 September 2026,False,0
leamington-spa,Wednesday 23 September 2026,True,0
leamington-spa,Thursday 24 September 2026,True,0
leamington-spa,Friday 25 September 2026,True,0
leamington-spa,Saturday 26 September 2026,True,0
leamington-spa,Sunday 27 September 2026,True,0
leamington-spa,Monday 28 September 2026,True,0
leamington-spa,Tuesday 29 September 2026,True,0
leamington-spa,Wednesday 30 September 2026,True,0
leamington-spa,Thursday 1 October 2026,True,0
leamington-spa,Friday 2 October 2026,True,0
leamington-spa,Saturday 3 October 2026,True,0
leamington-spa,Sunday 4 October 2026,True,0
leamington-spa,Monday 5 October 2026,True,0
leamington-spa,Tuesday 6 October 2026,True,0
leamington-spa,Wednesday 7 October 2026,False,0
leamington-spa,Thursday 8 October 2026,False,0
leamington-spa,Friday 9 October 2026,False,0
leamington-spa,Saturday 10 October 2026,False,0
leamington-spa,Sunday 11 October 2026,False,0
leatherhead,Monday 21 September 2026,False,0
leatherhead,Tuesday 22 September 2026,False,0
leatherhead,Wednesday 23 September 2026,True,0
leatherhead,Thursday 24 September 2026,True,0
leatherhead,Friday 25 September 2026,True,0
leatherhead,Saturday 26 September 2026,True,0
leatherhead,Sunday 27 September 2026,True,0
leatherhead,Monday 28 September 2026,True,0
leatherhead,Tuesday 29 September 2026,True,0
leatherhead,Wednesday 30 September 2026,True,0
leatherhead,Thursday 1 October 2026,True,0
leatherhead,Friday 2 October 2026,True,0
leatherhead,Saturday 3 October 2026,True,0
leatherhead,Sunday 4 October 2026,True,0
leatherhead,Monday 5 October 2026,True,0
leatherhead,Tuesday 6 October 2026,True,0
leatherhead,Wednesday 7 October 2026,False,0
leatherhead,Thursday 8 October 2026,False,0
leatherhead,Friday 9 October 2026,False,0
leatherhead,Saturday 10 October 2026,False,0
leatherhead,Sunday 11 October 2026,False,0
leeds-gym,Monday 21 September 2026,False,0
leeds-gym,Tuesday 22 September 2026,False,0
leeds-gym,Wednesday 23 September 2026,True,0
leeds-gym,Thursday 24 September 2026,True,0
leeds-gym,Friday 25 September 2026,True,0
leeds-gym,Saturday 26 September 2026,True,0
leeds-gym,Sunday 27 September 2026,True,0
leeds-gym,Monday 28 September 2026,True,0
leeds-gym,Tuesday 29 September 2026,True,0
leeds-gym,Wednesday 30 September 2026,True,0
leeds-gym,Thursday 1 October 2026,True,0
leeds-gym,Friday 2 October 2026,True,0
leeds-gym,Saturday 3 October 2026,True,0
leeds-gym,Sunday 4 October 2026,True,0
leeds-gym,Monday 5 October 2026,True,0
leeds-gym,Tuesday 6 October 2026,True,0
leeds-gym,Wednesday 7 October 2026,False,0
leeds-gym,Thursday 8 October 2026,False,0
leeds-gym,Friday 9 October 2026,False,0
leeds-gym,Saturday 10 October 2026,False,0
leeds-gym,Sunday 11 October 2026,False,0
leeds,Monday 21 September 2026,False,0
leeds,Tuesday 22 September 2026,False,0
leeds,Wednesday 23 September 2026,True,1
leeds,Thursday 24 September 2026,True,0
leeds,Friday 25 September 2026,True,0
leeds,Saturday 26 September 2026,True,0
leeds,Sunday 27 September 2026,True,0
leeds,Monday 28 September 2026,True,0
leeds,Tuesday 29 September 2026,True,2
leeds,Wednesday 30 September 2026,True,0
leeds,Thursday 1 October 2026,True,6
leeds,Friday 2 October 2026,True,5
leeds,Saturday 3 October 2026,True,0
leeds,Sunday 4 October 2026,True,0
leeds,Monday 5 October 2026,True,20
leeds,Tuesday 6 October 2026,True,17
leeds,Wednesday 7 October 2026,False,0
leeds,Thursday 8 October 2026,False,0
leeds,Friday 9 October 2026,False,0
leeds,Saturday 10 October 2026,False,0
leeds,Sunday 11 October 2026,False,0
leicester-gym,Monday 21 September 2026,False,0
leicester-gym,Tuesday 22 September 2026,False,0
leicester-gym,Wednesday 23 September 2026,True,0
leicester-gym,Thursday 24 September 2026,True,0
leicester-gym,Friday 25 September 2026,True,0
leicester-gym,Saturday 26 September 2026,True,0
